iteration,gaussian_count
16725,1089691
16726,1089691
16727,1089691
16728,1089691
16729,1089691
16730,1089691
16731,1089691
16732,1089691
16733,1089691
16734,1089691
16735,1089691
16736,1089691
16737,1089691
16738,1089691
16739,1089691
16740,1089691
16741,1089691
16742,1089691
16743,1089691
16744,1089691
16745,1089691
16746,1089691
16747,1089691
16748,1089691
16749,1089691
16750,1089691
16751,1089691
16752,1089691
16753,1089691
16754,1089691
16755,1089691
16756,1089691
16757,1089691
16758,1089691
16759,1089691
16760,1089691
16761,1089691
16762,1089691
16763,1089691
16764,1089691
16765,1089691
16766,1089691
16767,1089691
16768,1089691
16769,1089691
16770,1089691
16771,1089691
16772,1089691
16773,1089691
16774,1089691
16775,1089691
16776,1089691
16777,1089691
16778,1089691
16779,1089691
16780,1089691
16781,1089691
16782,1089691
16783,1089691
16784,1089691
16785,1089691
16786,1089691
16787,1089691
16788,1089691
16789,1089691
16790,1089691
16791,1089691
16792,1089691
16793,1089691
16794,1089691
16795,1089691
16796,1089691
16797,1089691
16798,1089691
16799,1089691
16800,1089691
16801,1089691
16802,1089691
16803,1089691
16804,1089691
16805,1089691
16806,1089691
16807,1089691
16808,1089691
16809,1089691
16810,1089691
16811,1089691
16812,1089691
16813,1089691
16814,1089691
16815,1089691
16816,1089691
16817,1089691
16818,1089691
16819,1089691
16820,1089691
16821,1089691
16822,1089691
16823,1089691
16824,1089691
16825,1089691
16826,1089691
16827,1089691
16828,1089691
16829,1089691
16830,1089691
16831,1089691
16832,1089691
16833,1089691
16834,1089691
16835,1089691
16836,1089691
16837,1089691
16838,1089691
16839,1089691
16840,1089691
16841,1089691
16842,1089691
16843,1089691
16844,1089691
16845,1089691
16846,1089691
16847,1089691
16848,1089691
16849,1089691
16850,1089691
16851,1089691
16852,1089691
16853,1089691
16854,1089691
16855,1089691
16856,1089691
16857,1089691
16858,1089691
16859,1089691
16860,1089691
16861,1089691
16862,1089691
16863,1089691
16864,1089691
16865,1089691
16866,1089691
16867,1089691
16868,1089691
16869,1089691
16870,1089691
16871,1089691
16872,1089691
16873,1089691
16874,1089691
16875,1089691
16876,1089691
16877,1089691
16878,1089691
16879,1089691
16880,1089691
16881,1089691
16882,1089691
16883,1089691
16884,1089691
16885,1089691
16886,1089691
16887,1089691
16888,1089691
16889,1089691
16890,1089691
16891,1089691
16892,1089691
16893,1089691
16894,1089691
16895,1089691
16896,1089691
16897,1089691
16898,1089691
16899,1089691
16900,1089691
16901,1089691
16902,1089691
16903,1089691
16904,1089691
16905,1089691
16906,1089691
16907,1089691
16908,1089691
16909,1089691
16910,1089691
16911,1089691
16912,1089691
16913,1089691
16914,1089691
16915,1089691
16916,1089691
16917,1089691
16918,1089691
16919,1089691
16920,1089691
16921,1089691
16922,1089691
16923,1089691
16924,1089691
16925,1089691
16926,1089691
16927,1089691
16928,1089691
16929,1089691
16930,1089691
16931,1089691
16932,1089691
16933,1089691
16934,1089691
16935,1089691
16936,1089691
16937,1089691
16938,1089691
16939,1089691
16940,1089691
16941,1089691
16942,1089691
16943,1089691
16944,1089691
16945,1089691
16946,1089691
16947,1089691
16948,1089691
16949,1089691
16950,1089691
16951,1089691
16952,1089691
16953,1089691
16954,1089691
16955,1089691
16956,1089691
16957,1089691
16958,1089691
16959,1089691
16960,1089691
16961,1089691
16962,1089691
16963,1089691
16964,1089691
16965,1089691
16966,1089691
16967,1089691
16968,1089691
16969,1089691
16970,1089691
16971,1089691
16972,1089691
16973,1089691
16974,1089691
16975,1089691
16976,1089691
16977,1089691
16978,1089691
16979,1089691
16980,1089691
16981,1089691
16982,1089691
16983,1089691
16984,1089691
16985,1089691
16986,1089691
16987,1089691
16988,1089691
16989,1089691
16990,1089691
16991,1089691
16992,1089691
16993,1089691
16994,1089691
16995,1089691
16996,1089691
16997,1089691
16998,1089691
16999,1089691
17000,1089691
17001,1089691
17002,1089691
17003,1089691
17004,1089691
17005,1089691
17006,1089691
17007,1089691
17008,1089691
17009,1089691
17010,1089691
17011,1089691
17012,1089691
17013,1089691
17014,1089691
17015,1089691
17016,1089691
17017,1089691
17018,1089691
17019,1089691
17020,1089691
17021,1089691
17022,1089691
17023,1089691
17024,1089691
17025,1089691
17026,1089691
17027,1089691
17028,1089691
17029,1089691
17030,1089691
17031,1089691
17032,1089691
17033,1089691
17034,1089691
17035,1089691
17036,1089691
17037,1089691
17038,1089691
17039,1089691
17040,1089691
17041,1089691
17042,1089691
17043,1089691
17044,1089691
17045,1089691
17046,1089691
17047,1089691
17048,1089691
17049,1089691
17050,1089691
17051,1089691
17052,1089691
17053,1089691
17054,1089691
17055,1089691
17056,1089691
17057,1089691
17058,1089691
17059,1089691
17060,1089691
17061,1089691
17062,1089691
17063,1089691
17064,1089691
17065,1089691
17066,1089691
17067,1089691
17068,1089691
17069,1089691
17070,1089691
17071,1089691
17072,1089691
17073,1089691
17074,1089691
17075,1089691
17076,1089691
17077,1089691
17078,1089691
17079,1089691
17080,1089691
17081,1089691
17082,1089691
17083,1089691
17084,1089691
17085,1089691
17086,1089691
17087,1089691
17088,1089691
17089,1089691
17090,1089691
17091,1089691
17092,1089691
17093,1089691
17094,1089691
17095,1089691
17096,1089691
17097,1089691
17098,1089691
17099,1089691
17100,1089691
17101,1089691
17102,1089691
17103,1089691
17104,1089691
17105,1089691
17106,1089691
17107,1089691
17108,1089691
17109,1089691
17110,1089691
17111,1089691
17112,1089691
17113,1089691
17114,1089691
17115,1089691
17116,1089691
17117,1089691
17118,1089691
17119,1089691
17120,1089691
17121,1089691
17122,1089691
17123,1089691
17124,1089691
17125,1089691
17126,1089691
17127,1089691
17128,1089691
17129,1089691
17130,1089691
17131,1089691
17132,1089691
17133,1089691
17134,1089691
17135,1089691
17136,1089691
17137,1089691
17138,1089691
17139,1089691
17140,1089691
17141,1089691
17142,1089691
17143,1089691
17144,1089691
17145,1089691
17146,1089691
17147,1089691
17148,1089691
17149,1089691
17150,1089691
17151,1089691
17152,1089691
17153,1089691
17154,1089691
17155,1089691
17156,1089691
17157,1089691
17158,1089691
17159,1089691
17160,1089691
17161,1089691
17162,1089691
17163,1089691
17164,1089691
17165,1089691
17166,1089691
17167,1089691
17168,1089691
17169,1089691
17170,1089691
17171,1089691
17172,1089691
17173,1089691
17174,1089691
17175,1089691
17176,1089691
17177,1089691
17178,1089691
17179,1089691
17180,1089691
17181,1089691
17182,1089691
17183,1089691
17184,1089691
17185,1089691
17186,1089691
17187,1089691
17188,1089691
17189,1089691
17190,1089691
17191,1089691
17192,1089691
17193,1089691
17194,1089691
17195,1089691
17196,1089691
17197,1089691
17198,1089691
17199,1089691
17200,1089691
17201,1089691
17202,1089691
17203,1089691
17204,1089691
17205,1089691
17206,1089691
17207,1089691
17208,1089691
17209,1089691
17210,1089691
17211,1089691
17212,1089691
17213,1089691
17214,1089691
17215,1089691
17216,1089691
17217,1089691
17218,1089691
17219,1089691
17220,1089691
17221,1089691
17222,1089691
17223,1089691
17224,1089691
17225,1089691
17226,1089691
17227,1089691
17228,1089691
17229,1089691
17230,1089691
17231,1089691
17232,1089691
17233,1089691
17234,1089691
17235,1089691
17236,1089691
17237,1089691
17238,1089691
17239,1089691
17240,1089691
17241,1089691
17242,1089691
17243,1089691
17244,1089691
17245,1089691
17246,1089691
17247,1089691
17248,1089691
17249,1089691
17250,1089691
17251,1089691
17252,1089691
17253,1089691
17254,1089691
17255,1089691
17256,1089691
17257,1089691
17258,1089691
17259,1089691
17260,1089691
17261,1089691
17262,1089691
17263,1089691
17264,1089691
17265,1089691
17266,1089691
17267,1089691
17268,1089691
17269,1089691
17270,1089691
17271,1089691
17272,1089691
17273,1089691
17274,1089691
17275,1089691
17276,1089691
17277,1089691
17278,1089691
17279,1089691
17280,1089691
17281,1089691
17282,1089691
17283,1089691
17284,1089691
17285,1089691
17286,1089691
17287,1089691
17288,1089691
17289,1089691
17290,1089691
17291,1089691
17292,1089691
17293,1089691
17294,1089691
17295,1089691
17296,1089691
17297,1089691
17298,1089691
17299,1089691
17300,1089691
17301,1089691
17302,1089691
17303,1089691
17304,1089691
17305,1089691
17306,1089691
17307,1089691
17308,1089691
17309,1089691
17310,1089691
17311,1089691
17312,1089691
17313,1089691
17314,1089691
17315,1089691
17316,1089691
17317,1089691
17318,1089691
17319,1089691
17320,1089691
17321,1089691
17322,1089691
17323,1089691
17324,1089691
17325,1089691
17326,1089691
17327,1089691
17328,1089691
17329,1089691
17330,1089691
17331,1089691
17332,1089691
17333,1089691
17334,1089691
17335,1089691
17336,1089691
17337,1089691
17338,1089691
17339,1089691
17340,1089691
17341,1089691
17342,1089691
17343,1089691
17344,1089691
17345,1089691
17346,1089691
17347,1089691
17348,1089691
17349,1089691
17350,1089691
17351,1089691
17352,1089691
17353,1089691
17354,1089691
17355,1089691
17356,1089691
17357,1089691
17358,1089691
17359,1089691
17360,1089691
17361,1089691
17362,1089691
17363,1089691
17364,1089691
17365,1089691
17366,1089691
17367,1089691
17368,1089691
17369,1089691
17370,1089691
17371,1089691
17372,1089691
17373,1089691
17374,1089691
17375,1089691
17376,1089691
17377,1089691
17378,1089691
17379,1089691
17380,1089691
17381,1089691
17382,1089691
17383,1089691
17384,1089691
17385,1089691
17386,1089691
17387,1089691
17388,1089691
17389,1089691
17390,1089691
17391,1089691
17392,1089691
17393,1089691
17394,1089691
17395,1089691
17396,1089691
17397,1089691
17398,1089691
17399,1089691
17400,1089691
17401,1089691
17402,1089691
17403,1089691
17404,1089691
17405,1089691
17406,1089691
17407,1089691
17408,1089691
17409,1089691
17410,1089691
17411,1089691
17412,1089691
17413,1089691
17414,1089691
17415,1089691
17416,1089691
17417,1089691
17418,1089691
17419,1089691
17420,1089691
17421,1089691
17422,1089691
17423,1089691
17424,1089691
17425,1089691
17426,1089691
17427,1089691
17428,1089691
17429,1089691
17430,1089691
17431,1089691
17432,1089691
17433,1089691
17434,1089691
17435,1089691
17436,1089691
17437,1089691
17438,1089691
17439,1089691
17440,1089691
17441,1089691
17442,1089691
17443,1089691
17444,1089691
17445,1089691
17446,1089691
17447,1089691
17448,1089691
17449,1089691
17450,1089691
17451,1089691
17452,1089691
17453,1089691
17454,1089691
17455,1089691
17456,1089691
17457,1089691
17458,1089691
17459,1089691
17460,1089691
17461,1089691
17462,1089691
17463,1089691
17464,1089691
17465,1089691
17466,1089691
17467,1089691
17468,1089691
17469,1089691
17470,1089691
17471,1089691
17472,1089691
17473,1089691
17474,1089691
17475,1089691
17476,1089691
17477,1089691
17478,1089691
17479,1089691
17480,1089691
17481,1089691
17482,1089691
17483,1089691
17484,1089691
17485,1089691
17486,1089691
17487,1089691
17488,1089691
17489,1089691
17490,1089691
17491,1089691
17492,1089691
17493,1089691
17494,1089691
17495,1089691
17496,1089691
17497,1089691
17498,1089691
17499,1089691
17500,1089691
17501,1089691
17502,1089691
17503,1089691
17504,1089691
17505,1089691
17506,1089691
17507,1089691
17508,1089691
17509,1089691
17510,1089691
17511,1089691
17512,1089691
17513,1089691
17514,1089691
17515,1089691
17516,1089691
17517,1089691
17518,1089691
17519,1089691
17520,1089691
17521,1089691
17522,1089691
17523,1089691
17524,1089691
17525,1089691
17526,1089691
17527,1089691
17528,1089691
17529,1089691
17530,1089691
17531,1089691
17532,1089691
17533,1089691
17534,1089691
17535,1089691
17536,1089691
17537,1089691
17538,1089691
17539,1089691
17540,1089691
17541,1089691
17542,1089691
17543,1089691
17544,1089691
17545,1089691
17546,1089691
17547,1089691
17548,1089691
17549,1089691
17550,1089691
17551,1089691
17552,1089691
17553,1089691
17554,1089691
17555,1089691
17556,1089691
17557,1089691
17558,1089691
17559,1089691
17560,1089691
17561,1089691
17562,1089691
17563,1089691
17564,1089691
17565,1089691
17566,1089691
17567,1089691
17568,1089691
17569,1089691
17570,1089691
17571,1089691
17572,1089691
17573,1089691
17574,1089691
17575,1089691
17576,1089691
17577,1089691
17578,1089691
17579,1089691
17580,1089691
17581,1089691
17582,1089691
17583,1089691
17584,1089691
17585,1089691
17586,1089691
17587,1089691
17588,1089691
17589,1089691
17590,1089691
17591,1089691
17592,1089691
17593,1089691
17594,1089691
17595,1089691
17596,1089691
17597,1089691
17598,1089691
17599,1089691
17600,1089691
17601,1089691
17602,1089691
17603,1089691
17604,1089691
17605,1089691
17606,1089691
17607,1089691
17608,1089691
17609,1089691
17610,1089691
17611,1089691
17612,1089691
17613,1089691
17614,1089691
17615,1089691
17616,1089691
17617,1089691
17618,1089691
17619,1089691
17620,1089691
17621,1089691
17622,1089691
17623,1089691
17624,1089691
17625,1089691
17626,1089691
17627,1089691
17628,1089691
17629,1089691
17630,1089691
17631,1089691
17632,1089691
17633,1089691
17634,1089691
17635,1089691
17636,1089691
17637,1089691
17638,1089691
17639,1089691
17640,1089691
17641,1089691
17642,1089691
17643,1089691
17644,1089691
17645,1089691
17646,1089691
17647,1089691
17648,1089691
17649,1089691
17650,1089691
17651,1089691
17652,1089691
17653,1089691
17654,1089691
17655,1089691
17656,1089691
17657,1089691
17658,1089691
17659,1089691
17660,1089691
17661,1089691
17662,1089691
17663,1089691
17664,1089691
17665,1089691
17666,1089691
17667,1089691
17668,1089691
17669,1089691
17670,1089691
17671,1089691
17672,1089691
17673,1089691
17674,1089691
17675,1089691
17676,1089691
17677,1089691
17678,1089691
17679,1089691
17680,1089691
17681,1089691
17682,1089691
17683,1089691
17684,1089691
17685,1089691
17686,1089691
17687,1089691
17688,1089691
17689,1089691
17690,1089691
17691,1089691
17692,1089691
17693,1089691
17694,1089691
17695,1089691
17696,1089691
17697,1089691
17698,1089691
17699,1089691
17700,1089691
17701,1089691
17702,1089691
17703,1089691
17704,1089691
17705,1089691
17706,1089691
17707,1089691
17708,1089691
17709,1089691
17710,1089691
17711,1089691
17712,1089691
17713,1089691
17714,1089691
17715,1089691
17716,1089691
17717,1089691
17718,1089691
17719,1089691
17720,1089691
17721,1089691
17722,1089691
17723,1089691
17724,1089691
17725,1089691
17726,1089691
17727,1089691
17728,1089691
17729,1089691
17730,1089691
17731,1089691
17732,1089691
17733,1089691
17734,1089691
17735,1089691
17736,1089691
17737,1089691
17738,1089691
17739,1089691
17740,1089691
17741,1089691
17742,1089691
17743,1089691
17744,1089691
17745,1089691
17746,1089691
17747,1089691
17748,1089691
17749,1089691
17750,1089691
17751,1089691
17752,1089691
17753,1089691
17754,1089691
17755,1089691
17756,1089691
17757,1089691
17758,1089691
17759,1089691
17760,1089691
17761,1089691
17762,1089691
17763,1089691
17764,1089691
17765,1089691
17766,1089691
17767,1089691
17768,1089691
17769,1089691
17770,1089691
17771,1089691
17772,1089691
17773,1089691
17774,1089691
17775,1089691
17776,1089691
17777,1089691
17778,1089691
17779,1089691
17780,1089691
17781,1089691
17782,1089691
17783,1089691
17784,1089691
17785,1089691
17786,1089691
17787,1089691
17788,1089691
17789,1089691
17790,1089691
17791,1089691
17792,1089691
17793,1089691
17794,1089691
17795,1089691
17796,1089691
17797,1089691
17798,1089691
17799,1089691
17800,1089691
17801,1089691
17802,1089691
17803,1089691
17804,1089691
17805,1089691
17806,1089691
17807,1089691
17808,1089691
17809,1089691
17810,1089691
17811,1089691
17812,1089691
17813,1089691
17814,1089691
17815,1089691
17816,1089691
17817,1089691
17818,1089691
17819,1089691
17820,1089691
17821,1089691
17822,1089691
17823,1089691
17824,1089691
17825,1089691
17826,1089691
17827,1089691
17828,1089691
17829,1089691
17830,1089691
17831,1089691
17832,1089691
17833,1089691
17834,1089691
17835,1089691
17836,1089691
17837,1089691
17838,1089691
17839,1089691
17840,1089691
17841,1089691
17842,1089691
17843,1089691
17844,1089691
17845,1089691
17846,1089691
17847,1089691
17848,1089691
17849,1089691
17850,1089691
17851,1089691
17852,1089691
17853,1089691
17854,1089691
17855,1089691
17856,1089691
17857,1089691
17858,1089691
17859,1089691
17860,1089691
17861,1089691
17862,1089691
17863,1089691
17864,1089691
17865,1089691
17866,1089691
17867,1089691
17868,1089691
17869,1089691
17870,1089691
17871,1089691
17872,1089691
17873,1089691
17874,1089691
17875,1089691
17876,1089691
17877,1089691
17878,1089691
17879,1089691
17880,1089691
17881,1089691
17882,1089691
17883,1089691
17884,1089691
17885,1089691
17886,1089691
17887,1089691
17888,1089691
17889,1089691
17890,1089691
17891,1089691
17892,1089691
17893,1089691
17894,1089691
17895,1089691
17896,1089691
17897,1089691
17898,1089691
17899,1089691
17900,1089691
17901,1089691
17902,1089691
17903,1089691
17904,1089691
17905,1089691
17906,1089691
17907,1089691
17908,1089691
17909,1089691
17910,1089691
17911,1089691
17912,1089691
17913,1089691
17914,1089691
17915,1089691
17916,1089691
17917,1089691
17918,1089691
17919,1089691
17920,1089691
17921,1089691
17922,1089691
17923,1089691
17924,1089691
17925,1089691
17926,1089691
17927,1089691
17928,1089691
17929,1089691
17930,1089691
17931,1089691
17932,1089691
17933,1089691
17934,1089691
17935,1089691
17936,1089691
17937,1089691
17938,1089691
17939,1089691
17940,1089691
17941,1089691
17942,1089691
17943,1089691
17944,1089691
17945,1089691
17946,1089691
17947,1089691
17948,1089691
17949,1089691
17950,1089691
17951,1089691
17952,1089691
17953,1089691
17954,1089691
17955,1089691
17956,1089691
17957,1089691
17958,1089691
17959,1089691
17960,1089691
17961,1089691
17962,1089691
17963,1089691
17964,1089691
17965,1089691
17966,1089691
17967,1089691
17968,1089691
17969,1089691
17970,1089691
17971,1089691
17972,1089691
17973,1089691
17974,1089691
17975,1089691
17976,1089691
17977,1089691
17978,1089691
17979,1089691
17980,1089691
17981,1089691
17982,1089691
17983,1089691
17984,1089691
17985,1089691
17986,1089691
17987,1089691
17988,1089691
17989,1089691
17990,1089691
17991,1089691
17992,1089691
17993,1089691
17994,1089691
17995,1089691
17996,1089691
17997,1089691
17998,1089691
17999,1089691
18000,1089691
18001,1089691
18002,1089691
18003,1089691
18004,1089691
18005,1089691
18006,1089691
18007,1089691
18008,1089691
18009,1089691
18010,1089691
18011,1089691
18012,1089691
18013,1089691
18014,1089691
18015,1089691
18016,1089691
18017,1089691
18018,1089691
18019,1089691
18020,1089691
18021,1089691
18022,1089691
18023,1089691
18024,1089691
18025,1089691
18026,1089691
18027,1089691
18028,1089691
18029,1089691
18030,1089691
18031,1089691
18032,1089691
18033,1089691
18034,1089691
18035,1089691
18036,1089691
18037,1089691
18038,1089691
18039,1089691
18040,1089691
18041,1089691
18042,1089691
18043,1089691
18044,1089691
18045,1089691
18046,1089691
18047,1089691
18048,1089691
18049,1089691
18050,1089691
18051,1089691
18052,1089691
18053,1089691
18054,1089691
18055,1089691
18056,1089691
18057,1089691
18058,1089691
18059,1089691
18060,1089691
18061,1089691
18062,1089691
18063,1089691
18064,1089691
18065,1089691
18066,1089691
18067,1089691
18068,1089691
18069,1089691
18070,1089691
18071,1089691
18072,1089691
18073,1089691
18074,1089691
18075,1089691
18076,1089691
18077,1089691
18078,1089691
18079,1089691
18080,1089691
18081,1089691
18082,1089691
18083,1089691
18084,1089691
18085,1089691
18086,1089691
18087,1089691
18088,1089691
18089,1089691
18090,1089691
18091,1089691
18092,1089691
18093,1089691
18094,1089691
18095,1089691
18096,1089691
18097,1089691
18098,1089691
18099,1089691
18100,1089691
18101,1089691
18102,1089691
18103,1089691
18104,1089691
18105,1089691
18106,1089691
18107,1089691
18108,1089691
18109,1089691
18110,1089691
18111,1089691
18112,1089691
18113,1089691
18114,1089691
18115,1089691
18116,1089691
18117,1089691
18118,1089691
18119,1089691
18120,1089691
18121,1089691
18122,1089691
18123,1089691
18124,1089691
18125,1089691
18126,1089691
18127,1089691
18128,1089691
18129,1089691
18130,1089691
18131,1089691
18132,1089691
18133,1089691
18134,1089691
18135,1089691
18136,1089691
18137,1089691
18138,1089691
18139,1089691
18140,1089691
18141,1089691
18142,1089691
18143,1089691
18144,1089691
18145,1089691
18146,1089691
18147,1089691
18148,1089691
18149,1089691
18150,1089691
18151,1089691
18152,1089691
18153,1089691
18154,1089691
18155,1089691
18156,1089691
18157,1089691
18158,1089691
18159,1089691
18160,1089691
18161,1089691
18162,1089691
18163,1089691
18164,1089691
18165,1089691
18166,1089691
18167,1089691
18168,1089691
18169,1089691
18170,1089691
18171,1089691
18172,1089691
18173,1089691
18174,1089691
18175,1089691
18176,1089691
18177,1089691
18178,1089691
18179,1089691
18180,1089691
18181,1089691
18182,1089691
18183,1089691
18184,1089691
18185,1089691
18186,1089691
18187,1089691
18188,1089691
18189,1089691
18190,1089691
18191,1089691
18192,1089691
18193,1089691
18194,1089691
18195,1089691
18196,1089691
18197,1089691
18198,1089691
18199,1089691
18200,1089691
18201,1089691
18202,1089691
18203,1089691
18204,1089691
18205,1089691
18206,1089691
18207,1089691
18208,1089691
18209,1089691
18210,1089691
18211,1089691
18212,1089691
18213,1089691
18214,1089691
18215,1089691
18216,1089691
18217,1089691
18218,1089691
18219,1089691
18220,1089691
18221,1089691
18222,1089691
18223,1089691
18224,1089691
18225,1089691
18226,1089691
18227,1089691
18228,1089691
18229,1089691
18230,1089691
18231,1089691
18232,1089691
18233,1089691
18234,1089691
18235,1089691
18236,1089691
18237,1089691
18238,1089691
18239,1089691
18240,1089691
18241,1089691
18242,1089691
18243,1089691
18244,1089691
18245,1089691
18246,1089691
18247,1089691
18248,1089691
18249,1089691
18250,1089691
18251,1089691
18252,1089691
18253,1089691
18254,1089691
18255,1089691
18256,1089691
18257,1089691
18258,1089691
18259,1089691
18260,1089691
18261,1089691
18262,1089691
18263,1089691
18264,1089691
18265,1089691
18266,1089691
18267,1089691
18268,1089691
18269,1089691
18270,1089691
18271,1089691
18272,1089691
18273,1089691
18274,1089691
18275,1089691
18276,1089691
18277,1089691
18278,1089691
18279,1089691
18280,1089691
18281,1089691
18282,1089691
18283,1089691
18284,1089691
18285,1089691
18286,1089691
18287,1089691
18288,1089691
18289,1089691
18290,1089691
18291,1089691
18292,1089691
18293,1089691
18294,1089691
18295,1089691
18296,1089691
18297,1089691
18298,1089691
18299,1089691
18300,1089691
18301,1089691
18302,1089691
18303,1089691
18304,1089691
18305,1089691
18306,1089691
18307,1089691
18308,1089691
18309,1089691
18310,1089691
18311,1089691
18312,1089691
18313,1089691
18314,1089691
18315,1089691
18316,1089691
18317,1089691
18318,1089691
18319,1089691
18320,1089691
18321,1089691
18322,1089691
18323,1089691
18324,1089691
18325,1089691
18326,1089691
18327,1089691
18328,1089691
18329,1089691
18330,1089691
18331,1089691
18332,1089691
18333,1089691
18334,1089691
18335,1089691
18336,1089691
18337,1089691
18338,1089691
18339,1089691
18340,1089691
18341,1089691
18342,1089691
18343,1089691
18344,1089691
18345,1089691
18346,1089691
18347,1089691
18348,1089691
18349,1089691
18350,1089691
18351,1089691
18352,1089691
18353,1089691
18354,1089691
18355,1089691
18356,1089691
18357,1089691
18358,1089691
18359,1089691
18360,1089691
18361,1089691
18362,1089691
18363,1089691
18364,1089691
18365,1089691
18366,1089691
18367,1089691
18368,1089691
18369,1089691
18370,1089691
18371,1089691
18372,1089691
18373,1089691
18374,1089691
18375,1089691
18376,1089691
18377,1089691
18378,1089691
18379,1089691
18380,1089691
18381,1089691
18382,1089691
18383,1089691
18384,1089691
18385,1089691
18386,1089691
18387,1089691
18388,1089691
18389,1089691
18390,1089691
18391,1089691
18392,1089691
18393,1089691
18394,1089691
18395,1089691
18396,1089691
18397,1089691
18398,1089691
18399,1089691
18400,1089691
18401,1089691
18402,1089691
18403,1089691
18404,1089691
18405,1089691
18406,1089691
18407,1089691
18408,1089691
18409,1089691
18410,1089691
18411,1089691
18412,1089691
18413,1089691
18414,1089691
18415,1089691
18416,1089691
18417,1089691
18418,1089691
18419,1089691
18420,1089691
18421,1089691
18422,1089691
18423,1089691
18424,1089691
18425,1089691
18426,1089691
18427,1089691
18428,1089691
18429,1089691
18430,1089691
18431,1089691
18432,1089691
18433,1089691
18434,1089691
18435,1089691
18436,1089691
18437,1089691
18438,1089691
18439,1089691
18440,1089691
18441,1089691
18442,1089691
18443,1089691
18444,1089691
18445,1089691
18446,1089691
18447,1089691
18448,1089691
18449,1089691
18450,1089691
18451,1089691
18452,1089691
18453,1089691
18454,1089691
18455,1089691
18456,1089691
18457,1089691
18458,1089691
18459,1089691
18460,1089691
18461,1089691
18462,1089691
18463,1089691
18464,1089691
18465,1089691
18466,1089691
18467,1089691
18468,1089691
18469,1089691
18470,1089691
18471,1089691
18472,1089691
18473,1089691
18474,1089691
18475,1089691
18476,1089691
18477,1089691
18478,1089691
18479,1089691
18480,1089691
18481,1089691
18482,1089691
18483,1089691
18484,1089691
18485,1089691
18486,1089691
18487,1089691
18488,1089691
18489,1089691
18490,1089691
18491,1089691
18492,1089691
18493,1089691
18494,1089691
18495,1089691
18496,1089691
18497,1089691
18498,1089691
18499,1089691
18500,1089691
18501,1089691
18502,1089691
18503,1089691
18504,1089691
18505,1089691
18506,1089691
18507,1089691
18508,1089691
18509,1089691
18510,1089691
18511,1089691
18512,1089691
18513,1089691
18514,1089691
18515,1089691
18516,1089691
18517,1089691
18518,1089691
18519,1089691
18520,1089691
18521,1089691
18522,1089691
18523,1089691
18524,1089691
18525,1089691
18526,1089691
18527,1089691
18528,1089691
18529,1089691
18530,1089691
18531,1089691
18532,1089691
18533,1089691
18534,1089691
18535,1089691
18536,1089691
18537,1089691
18538,1089691
18539,1089691
18540,1089691
18541,1089691
18542,1089691
18543,1089691
18544,1089691
18545,1089691
18546,1089691
18547,1089691
18548,1089691
18549,1089691
18550,1089691
18551,1089691
18552,1089691
18553,1089691
18554,1089691
18555,1089691
18556,1089691
18557,1089691
18558,1089691
18559,1089691
18560,1089691
18561,1089691
18562,1089691
18563,1089691
18564,1089691
18565,1089691
18566,1089691
18567,1089691
18568,1089691
18569,1089691
18570,1089691
18571,1089691
18572,1089691
18573,1089691
18574,1089691
18575,1089691
18576,1089691
18577,1089691
18578,1089691
18579,1089691
18580,1089691
18581,1089691
18582,1089691
18583,1089691
18584,1089691
18585,1089691
18586,1089691
18587,1089691
18588,1089691
18589,1089691
18590,1089691
18591,1089691
18592,1089691
18593,1089691
18594,1089691
18595,1089691
18596,1089691
18597,1089691
18598,1089691
18599,1089691
18600,1089691
18601,1089691
18602,1089691
18603,1089691
18604,1089691
18605,1089691
18606,1089691
18607,1089691
18608,1089691
18609,1089691
18610,1089691
18611,1089691
18612,1089691
18613,1089691
18614,1089691
18615,1089691
18616,1089691
18617,1089691
18618,1089691
18619,1089691
18620,1089691
18621,1089691
18622,1089691
18623,1089691
18624,1089691
18625,1089691
18626,1089691
18627,1089691
18628,1089691
18629,1089691
18630,1089691
18631,1089691
18632,1089691
18633,1089691
18634,1089691
18635,1089691
18636,1089691
18637,1089691
18638,1089691
18639,1089691
18640,1089691
18641,1089691
18642,1089691
18643,1089691
18644,1089691
18645,1089691
18646,1089691
18647,1089691
18648,1089691
18649,1089691
18650,1089691
18651,1089691
18652,1089691
18653,1089691
18654,1089691
18655,1089691
18656,1089691
18657,1089691
18658,1089691
18659,1089691
18660,1089691
18661,1089691
18662,1089691
18663,1089691
18664,1089691
18665,1089691
18666,1089691
18667,1089691
18668,1089691
18669,1089691
18670,1089691
18671,1089691
18672,1089691
18673,1089691
18674,1089691
18675,1089691
18676,1089691
18677,1089691
18678,1089691
18679,1089691
18680,1089691
18681,1089691
18682,1089691
18683,1089691
18684,1089691
18685,1089691
18686,1089691
18687,1089691
18688,1089691
18689,1089691
18690,1089691
18691,1089691
18692,1089691
18693,1089691
18694,1089691
18695,1089691
18696,1089691
18697,1089691
18698,1089691
18699,1089691
18700,1089691
18701,1089691
18702,1089691
18703,1089691
18704,1089691
18705,1089691
18706,1089691
18707,1089691
18708,1089691
18709,1089691
18710,1089691
18711,1089691
18712,1089691
18713,1089691
18714,1089691
18715,1089691
18716,1089691
18717,1089691
18718,1089691
18719,1089691
18720,1089691
18721,1089691
18722,1089691
